LEFT,RIGHT
0.805550 ,0.137318
0.806728 ,0.138538
0.808906 ,0.138758
0.811083 ,0.134978
0.812258 ,0.135200
0.811434 ,0.141420
0.811610 ,0.144637
0.802788 ,0.131857
0.791971 ,0.124082
0.792156 ,0.129308
0.792342 ,0.129532
0.792527 ,0.129756
0.792712 ,0.128981
0.791897 ,0.128206
0.792083 ,0.128431
0.792268 ,0.127656
0.792454 ,0.126881
0.792639 ,0.126107
0.792824 ,0.126333
0.795009 ,0.127559
0.795193 ,0.127784
0.795377 ,0.128009
0.794561 ,0.127235
0.792746 ,0.126460
0.792931 ,0.126686
0.792116 ,0.126912
0.793301 ,0.128138
0.793486 ,0.128363
0.793671 ,0.128588
0.794855 ,0.129813
0.795039 ,0.130037
0.796223 ,0.130261
0.795407 ,0.129486
0.795591 ,0.128710
0.796774 ,0.128935
0.796958 ,0.129160
0.797141 ,0.129385
0.797324 ,0.129610
0.797507 ,0.129834
0.797689 ,0.130059
0.797872 ,0.130283
0.798055 ,0.130508
0.798237 ,0.130732
0.798420 ,0.130956
0.798602 ,0.131180
0.798785 ,0.131404
0.798967 ,0.131628
0.799149 ,0.131852
0.799331 ,0.131075
0.800513 ,0.131299
0.800694 ,0.130524
0.800876 ,0.130748
0.801057 ,0.131972
0.801238 ,0.132196
0.802419 ,0.132419
0.803599 ,0.131643
0.803779 ,0.131867
0.803959 ,0.134090
0.804138 ,0.134313
0.804318 ,0.134536
0.804497 ,0.134758
0.803677 ,0.134981
0.803857 ,0.135203
0.805037 ,0.135425
0.806215 ,0.135648
0.806394 ,0.135870
0.806573 ,0.136092
0.807751 ,0.136313
0.807929 ,0.136535
0.808106 ,0.137757
0.808284 ,0.138978
0.808462 ,0.139198
0.808639 ,0.139419
0.808817 ,0.139639
0.808994 ,0.142858
0.809171 ,0.143077
0.810348 ,0.142296
0.810525 ,0.142515
0.808702 ,0.142734
0.796882 ,0.138954
0.789068 ,0.130176
0.792254 ,0.126402
0.795439 ,0.126629
0.798622 ,0.126856
0.800804 ,0.128082
0.799986 ,0.128309
0.801167 ,0.128534
0.802348 ,0.127761
0.802529 ,0.126987
0.802709 ,0.127214
0.801890 ,0.127440
0.802071 ,0.127667
0.801251 ,0.128893
0.801433 ,0.129119
0.801614 ,0.129344
0.801795 ,0.129570
0.803975 ,0.129796
0.805155 ,0.130021
0.805334 ,0.130246
0.805513 ,0.130472
0.805692 ,0.130697
0.806871 ,0.130922
0.809049 ,0.131147
0.810226 ,0.132371
0.810403 ,0.132596
0.810579 ,0.131820
0.810756 ,0.132045
0.808933 ,0.132269
0.809110 ,0.132493
0.809287 ,0.132718
0.809465 ,0.132942
0.810642 ,0.133166
0.810818 ,0.133390
0.810995 ,0.134614
0.811171 ,0.134837
0.811347 ,0.134060
0.813523 ,0.135284
0.813698 ,0.135507
0.813873 ,0.135730
0.814048 ,0.136952
0.814223 ,0.138175
0.814398 ,0.139396
0.814573 ,0.139617
0.814747 ,0.140838
0.813922 ,0.142058
0.813098 ,0.141278
0.813273 ,0.141498
0.813448 ,0.141718
0.814623 ,0.141938
0.815798 ,0.143158
0.813972 ,0.143378
0.816147 ,0.144597
0.818320 ,0.145815
0.818493 ,0.147033
0.818666 ,0.148250
0.818838 ,0.148467
0.819011 ,0.148684
0.819183 ,0.148901
0.819356 ,0.151117
0.820528 ,0.151332
0.820700 ,0.151548
0.819872 ,0.152763
0.819044 ,0.152978
0.820216 ,0.154192
0.820388 ,0.155406
0.820560 ,0.155620
0.821731 ,0.155833
0.821903 ,0.158046
0.823073 ,0.160258
0.824244 ,0.161469
0.824414 ,0.161680
0.824584 ,0.161890
0.815756 ,0.154103
0.803933 ,0.146319
0.804113 ,0.147537
0.805292 ,0.148754
0.806471 ,0.148971
0.805650 ,0.150188
0.804830 ,0.151404
0.806009 ,0.151620
0.806188 ,0.151836
0.806367 ,0.153051
0.807545 ,0.153266
0.808723 ,0.153481
0.808901 ,0.153696
0.809078 ,0.153910
0.809256 ,0.155125
0.810433 ,0.157338
0.811609 ,0.158551
0.811786 ,0.158763
0.812962 ,0.158976
0.813137 ,0.160188
0.813313 ,0.160399
0.814488 ,0.162610
0.815662 ,0.164820
0.816836 ,0.165030
0.817010 ,0.165239
0.817184 ,0.165448
0.817357 ,0.166657
0.817530 ,0.166865
0.817704 ,0.167074
0.817877 ,0.167282
0.818050 ,0.167490
0.818223 ,0.167699
0.817396 ,0.167907
0.817570 ,0.168115
0.818743 ,0.168322
0.819915 ,0.168530
0.820088 ,0.168738
0.820260 ,0.168945
0.821431 ,0.169153
0.821603 ,0.169360
0.820774 ,0.170567
0.820946 ,0.170774
0.821118 ,0.170981
0.822289 ,0.171187
0.822460 ,0.171394
0.822631 ,0.171600
0.823802 ,0.171807
0.823972 ,0.172013
0.824142 ,0.173219
0.824312 ,0.174424
0.824482 ,0.174629
0.824652 ,0.174834
0.823822 ,0.175038
0.823992 ,0.176243
0.824163 ,0.176447
0.824333 ,0.176651
0.824503 ,0.176855
0.824673 ,0.177059
0.824843 ,0.177262
0.825012 ,0.177466
0.825182 ,0.177670
0.826351 ,0.177873
0.828520 ,0.179076
0.829688 ,0.179279
0.829855 ,0.179482
0.830022 ,0.180684
0.830190 ,0.181886
0.830357 ,0.182087
0.830524 ,0.182288
0.830691 ,0.183489
0.830858 ,0.183690
0.831025 ,0.183891
0.828192 ,0.181092
0.812364 ,0.171296
0.803542 ,0.167504
0.808721 ,0.169712
0.811898 ,0.169920
0.813074 ,0.170127
0.813250 ,0.171334
0.813425 ,0.171541
0.814600 ,0.172747
0.814775 ,0.174953
0.814950 ,0.175158
0.815125 ,0.175363
0.815299 ,0.175568
0.816474 ,0.175772
0.816648 ,0.175977
0.814822 ,0.176182
0.814997 ,0.177386
0.817171 ,0.177590
0.817344 ,0.177793
0.817518 ,0.178997
0.817691 ,0.179200
0.816865 ,0.179403
0.817039 ,0.179606
0.819212 ,0.179809
0.812386 ,0.180012
0.805564 ,0.172216
0.813741 ,0.171423
0.822914 ,0.179628
0.823085 ,0.179831
0.823256 ,0.181033
0.823426 ,0.182235
0.823597 ,0.182437
0.824767 ,0.182639
0.824937 ,0.182840
0.825107 ,0.183041
0.825277 ,0.182243
0.825446 ,0.182445
0.825616 ,0.182646
0.825785 ,0.182848
0.825955 ,0.183049
0.827124 ,0.183250
0.828292 ,0.184451
0.828460 ,0.184652
0.827629 ,0.184852
0.827797 ,0.185053
0.826966 ,0.185253
0.827135 ,0.185453
0.827303 ,0.185654
0.827472 ,0.185854
0.827641 ,0.186054
0.827809 ,0.186254
0.827978 ,0.186453
0.828146 ,0.187653
0.828314 ,0.188852
0.828482 ,0.189050
0.828650 ,0.189249
0.829818 ,0.190447
0.830985 ,0.190645
0.830152 ,0.190842
0.830320 ,0.191040
0.831487 ,0.191237
0.831653 ,0.191435
0.831820 ,0.191632
0.831986 ,0.191829
0.832153 ,0.192026
0.832319 ,0.192224
0.832485 ,0.192421
0.832651 ,0.192617
0.832817 ,0.192814
0.832983 ,0.193011
0.835148 ,0.193207
0.837313 ,0.192404
0.837477 ,0.191601
0.830642 ,0.185800
0.816812 ,0.174003
0.810988 ,0.169210
0.813164 ,0.171418
0.813340 ,0.171626
0.813515 ,0.170833
0.814690 ,0.171041
0.815865 ,0.171248
0.816039 ,0.171456
0.816214 ,0.172663
0.817388 ,0.172869
0.818561 ,0.173076
0.818734 ,0.174282
0.818907 ,0.174488
0.820079 ,0.174694
0.821251 ,0.174900
0.821423 ,0.175106
0.822594 ,0.175311
0.822765 ,0.175517
0.822936 ,0.176722
0.823107 ,0.175927
0.824278 ,0.174133
0.824448 ,0.173339
0.820619 ,0.173546
0.820791 ,0.174752
0.823962 ,0.173958
0.824133 ,0.174164
0.824303 ,0.175370
0.824473 ,0.175576
0.824643 ,0.175781
0.825813 ,0.176986
0.825983 ,0.178191
0.826152 ,0.178395
0.826321 ,0.178599
0.826491 ,0.178804
0.826660 ,0.179007
0.825829 ,0.179211
0.825998 ,0.179415
0.826168 ,0.179619
0.826337 ,0.179822
0.826506 ,0.180026
0.826675 ,0.180229
0.825845 ,0.180433
0.826014 ,0.180636
0.827183 ,0.180839
0.828352 ,0.180042
0.829520 ,0.180246
0.829688 ,0.181449
0.829855 ,0.182651
0.830023 ,0.182854
0.829190 ,0.183056
0.828358 ,0.184257
0.828527 ,0.184459
0.828695 ,0.183660
0.828863 ,0.183862
0.829031 ,0.185064
0.829199 ,0.186264
0.829367 ,0.185465
0.829534 ,0.185666
0.830702 ,0.186867
0.831869 ,0.187067
0.832035 ,0.187267
0.832202 ,0.187467
0.833368 ,0.187667
0.833533 ,0.188867
0.833699 ,0.189066
0.833865 ,0.190265
0.835030 ,0.190463
0.835195 ,0.190662
0.836360 ,0.191860
0.838523 ,0.193058
0.839686 ,0.194255
0.838849 ,0.194451
0.836013 ,0.184650
0.834178 ,0.181852
0.834344 ,0.187054
0.835509 ,0.187254
0.836673 ,0.187454
0.836837 ,0.187655
0.836002 ,0.186855
0.835166 ,0.187055
0.836331 ,0.188255
0.835496 ,0.188455
0.835660 ,0.188654
0.835825 ,0.188854
0.834990 ,0.189053
0.835155 ,0.189253
0.835320 ,0.189452
0.835485 ,0.190651
0.836649 ,0.190850
0.836813 ,0.191048
0.835978 ,0.191246
0.836142 ,0.190445
0.836307 ,0.191643
0.836471 ,0.191842
0.836635 ,0.192040
0.836799 ,0.192237
0.836963 ,0.191436
0.837127 ,0.192634
0.837291 ,0.193831
0.837455 ,0.193028
0.837619 ,0.193226
0.838783 ,0.193423
0.838946 ,0.193620
0.839109 ,0.193818
0.840272 ,0.194015
0.841434 ,0.195212
0.841596 ,0.195408
0.841757 ,0.195604
0.841919 ,0.195801
0.843080 ,0.195997
0.843241 ,0.197193
0.841403 ,0.197388
0.841565 ,0.196584
0.841726 ,0.196780
0.840888 ,0.196975
0.842050 ,0.197171
0.842212 ,0.197366
0.841373 ,0.198562
0.841535 ,0.199756
0.841697 ,0.199951
0.840859 ,0.200145
0.841021 ,0.200339
0.842183 ,0.200533
0.843344 ,0.201726
0.845505 ,0.201920
0.846664 ,0.202113
0.846823 ,0.202306
0.846983 ,0.202499
0.847142 ,0.202692
0.848301 ,0.202885
0.848459 ,0.204078
0.848617 ,0.205270
0.849776 ,0.205461
0.849933 ,0.206652
0.850091 ,0.206843
0.850248 ,0.207034
0.850406 ,0.207225
0.850563 ,0.208415
0.850721 ,0.208606
0.851878 ,0.208796
0.853034 ,0.209985
0.854190 ,0.210175
0.855345 ,0.210364
0.855500 ,0.210553
0.845658 ,0.202744
0.838819 ,0.195939
0.841982 ,0.197135
0.842143 ,0.197330
0.842305 ,0.197526
0.842466 ,0.197721
0.842628 ,0.197917
0.842789 ,0.198112
0.843950 ,0.198307
0.844110 ,0.199502
0.844271 ,0.199697
0.844431 ,0.199891
0.844592 ,0.200086
0.844752 ,0.199280
0.845912 ,0.199475
0.847071 ,0.200669
0.847230 ,0.201863
0.847389 ,0.202057
0.847548 ,0.202250
0.848707 ,0.202443
0.849865 ,0.204636
0.850023 ,0.206827
0.851180 ,0.207018
0.851337 ,0.207209
0.851494 ,0.208400
0.852651 ,0.208590
0.852807 ,0.208780
0.852963 ,0.208970
0.853119 ,0.209160
0.853275 ,0.209350
0.853431 ,0.209540
0.852588 ,0.209730
0.851744 ,0.209919
0.851901 ,0.210109
0.852058 ,0.210298
0.851215 ,0.210488
0.851372 ,0.210677
0.852528 ,0.211866
0.853684 ,0.212055
0.853840 ,0.212243
0.853996 ,0.212431
0.854152 ,0.213620
0.854307 ,0.214807
0.855462 ,0.214994
0.855617 ,0.214181
0.855772 ,0.214369
0.855927 ,0.214556
0.856082 ,0.214744
0.858236 ,0.215931
0.858389 ,0.216117
0.859543 ,0.216304
0.859696 ,0.216490
0.859848 ,0.216677
0.860001 ,0.217863
0.860154 ,0.219048
0.860306 ,0.220233
0.860459 ,0.221417
0.862611 ,0.222601
0.863762 ,0.223784
0.863913 ,0.223967
0.864064 ,0.224150
0.865214 ,0.223333
0.867364 ,0.223516
0.867513 ,0.224699
0.867662 ,0.224881
0.867811 ,0.226063
0.867960 ,0.225245
0.868108 ,0.225428
0.870256 ,0.226609
0.871404 ,0.226791
0.871551 ,0.226972
0.870698 ,0.227154
0.869846 ,0.225336
0.860996 ,0.210521
0.852150 ,0.205712
0.854306 ,0.213902
0.854462 ,0.214090
0.854617 ,0.214278
0.854772 ,0.214465
0.853928 ,0.214653
0.854084 ,0.213841
0.854239 ,0.214028
0.854395 ,0.214216
0.854550 ,0.214404
0.854705 ,0.214592
0.853861 ,0.214779
0.854017 ,0.214967
0.854172 ,0.214154
0.854328 ,0.214342
0.853483 ,0.214530
0.853639 ,0.213717
0.853795 ,0.214905
0.853951 ,0.215093
0.856106 ,0.215280
0.856261 ,0.215467
0.855415 ,0.215654
0.855570 ,0.214842
0.856725 ,0.214029
0.856879 ,0.214217
0.856034 ,0.214405
0.856188 ,0.214593
0.856343 ,0.214780
0.856497 ,0.214968
0.856652 ,0.215155
0.856806 ,0.215343
0.855960 ,0.214530
0.856115 ,0.214718
0.856270 ,0.214906
0.856424 ,0.215093
0.856578 ,0.214281
0.856733 ,0.214469
0.856887 ,0.214656
0.857041 ,0.214844
0.857195 ,0.215032
0.857349 ,0.215219
0.857503 ,0.215406
0.857657 ,0.215594
0.857811 ,0.215781
0.857965 ,0.215968
0.858118 ,0.216155
0.858272 ,0.216342
0.857426 ,0.216529
0.857580 ,0.216715
0.857733 ,0.216902
0.857887 ,0.215089
0.858041 ,0.215277
0.856195 ,0.217464
0.856350 ,0.218650
0.857504 ,0.218836
0.857658 ,0.218021
0.858811 ,0.218208
0.858964 ,0.219393
0.857118 ,0.216579
0.857272 ,0.212767
0.858426 ,0.215955
0.859579 ,0.219142
0.859732 ,0.219327
0.859885 ,0.220513
0.861037 ,0.220697
0.862189 ,0.220882
0.862340 ,0.222067
0.862492 ,0.223251
0.863643 ,0.223434
0.864794 ,0.221618
0.864944 ,0.220803
0.862095 ,0.214989
0.855248 ,0.210178
0.852404 ,0.210368
0.851561 ,0.210558
0.851717 ,0.210748
0.851874 ,0.210938
0.852031 ,0.211128
0.852187 ,0.211317
0.852344 ,0.210507
0.851500 ,0.210697
0.851657 ,0.210887
0.851814 ,0.210077
0.851971 ,0.210267
0.852127 ,0.210457
0.852284 ,0.210647
0.852440 ,0.210837
0.852596 ,0.210027
0.852753 ,0.210218
0.852909 ,0.210408
0.852065 ,0.210598
0.852222 ,0.210788
0.852378 ,0.210978
0.852535 ,0.213167
0.852691 ,0.213356
0.852847 ,0.212545
0.853003 ,0.212734
0.853159 ,0.212923
0.853315 ,0.213112
0.853471 ,0.213300
0.853627 ,0.213489
0.854783 ,0.212678
0.854938 ,0.212867
0.856093 ,0.214056
0.856247 ,0.215244
0.857402 ,0.215432
0.857555 ,0.215619
0.857709 ,0.216807
0.856863 ,0.217994
0.856018 ,0.218180
0.856172 ,0.219366
0.856327 ,0.219552
0.856481 ,0.219738
0.856636 ,0.219923
0.856790 ,0.220109
0.857944 ,0.220294
0.858097 ,0.220480
0.858251 ,0.220665
0.859404 ,0.219850
0.860557 ,0.219036
0.860709 ,0.219222
0.860861 ,0.220408
0.861014 ,0.221593
0.861166 ,0.222778
0.861318 ,0.223962
0.861470 ,0.224146
0.861622 ,0.224329
0.861773 ,0.225512
0.861925 ,0.227695
0.862077 ,0.228876
0.861229 ,0.229058
0.861381 ,0.229239
0.861533 ,0.229420
0.861684 ,0.229601
0.861836 ,0.230782
0.862988 ,0.231962
0.864139 ,0.232142
0.864289 ,0.231322
0.864440 ,0.231502
0.865590 ,0.232682
0.865740 ,0.233861
0.865889 ,0.235040
0.866039 ,0.235218
0.862190 ,0.233397
0.836348 ,0.222579
0.834512 ,0.216765
0.856672 ,0.219951
0.856826 ,0.220137
0.856981 ,0.220323
0.856135 ,0.220508
0.856289 ,0.220694
0.856444 ,0.220879
0.856598 ,0.221065
0.857752 ,0.221250
0.858906 ,0.221436
0.859059 ,0.221621
0.858212 ,0.222806
0.858366 ,0.222990
0.858519 ,0.223175
0.857673 ,0.223359
0.857826 ,0.223543
0.857980 ,0.224727
0.858134 ,0.225911
0.858287 ,0.227093
0.858441 ,0.227276
0.858594 ,0.227458
0.858747 ,0.226641
0.858900 ,0.226824
0.859054 ,0.227006
0.859207 ,0.226189
0.860359 ,0.226372
0.860512 ,0.227555
0.860664 ,0.227737
0.859817 ,0.227919
0.859969 ,0.228101
0.861122 ,0.228283
0.861274 ,0.228465
0.861426 ,0.228647
0.861577 ,0.228829
0.861729 ,0.229011
0.861881 ,0.228193
0.862033 ,0.229374
0.863184 ,0.230556
0.864335 ,0.230737
0.864485 ,0.229918
0.864636 ,0.230099
0.864786 ,0.230280
0.864936 ,0.230461
0.865086 ,0.232642
0.865236 ,0.233821
0.865386 ,0.233001
0.865536 ,0.233181
0.865686 ,0.233360
0.865836 ,0.233540
0.866985 ,0.233719
0.867134 ,0.233899
0.867284 ,0.235078
0.867433 ,0.235257
0.867581 ,0.235435
0.867730 ,0.235614
0.867879 ,0.235792
0.868028 ,0.235971
0.868176 ,0.236149
0.868325 ,0.236327
0.868473 ,0.236506
0.868622 ,0.236684
0.868770 ,0.236862
0.868918 ,0.237040
0.869066 ,0.236218
0.869215 ,0.236396
0.869363 ,0.236574
0.869510 ,0.236752
0.869658 ,0.236930
0.869806 ,0.238108
0.869954 ,0.239285
0.870102 ,0.239462
0.861251 ,0.226642
0.847407 ,0.212828
0.844566 ,0.212018
0.844726 ,0.212209
0.844886 ,0.212399
0.845046 ,0.213589
0.845206 ,0.213778
0.845366 ,0.213967
0.845526 ,0.214157
0.845686 ,0.214346
0.845845 ,0.214535
0.846005 ,0.214724
0.847164 ,0.214913
0.847323 ,0.215102
0.847481 ,0.215291
0.848640 ,0.215479
0.849798 ,0.215668
0.849955 ,0.215856
0.850113 ,0.217044
0.850270 ,0.217232
0.850428 ,0.217420
0.850585 ,0.217608
0.850742 ,0.217795
0.851899 ,0.217983
0.853055 ,0.219170
0.853211 ,0.219356
0.853367 ,0.219543
0.853523 ,0.219730
0.854678 ,0.219916
0.855833 ,0.220103
0.855988 ,0.220289
0.855143 ,0.218476
0.855298 ,0.218663
0.855452 ,0.219850
0.855607 ,0.220036
0.855762 ,0.220222
0.855917 ,0.220409
0.856071 ,0.220595
0.856226 ,0.217782
0.856380 ,0.214970
0.856534 ,0.214159
0.856689 ,0.215348
0.857842 ,0.217537
0.857996 ,0.217724
0.858150 ,0.218912
0.857303 ,0.220098
0.857457 ,0.221285
0.858611 ,0.222470
0.858764 ,0.222656
0.858917 ,0.222841
0.859070 ,0.224026
0.859223 ,0.226210
0.859376 ,0.226393
0.859529 ,0.225577
0.859682 ,0.223761
0.859834 ,0.222946
0.860987 ,0.225131
0.862138 ,0.227314
0.862290 ,0.228497
0.862441 ,0.229679
0.862593 ,0.229861
0.862744 ,0.230043
0.863895 ,0.231224
0.864045 ,0.232405
0.864196 ,0.232585
0.864346 ,0.232766
0.864497 ,0.232946
0.864647 ,0.232127
0.864797 ,0.232307
0.865947 ,0.233488
0.866097 ,0.234667
0.866246 ,0.234847
0.863397 ,0.229028
0.844552 ,0.223211
0.841713 ,0.223397
0.852872 ,0.223582
0.853028 ,0.222767
0.853184 ,0.222952
0.853340 ,0.224137
0.853495 ,0.225322
0.853651 ,0.226505
0.853807 ,0.226689
0.853962 ,0.226872
0.853118 ,0.228056
0.854274 ,0.228238
0.854429 ,0.228421
0.854584 ,0.228604
0.855739 ,0.228786
0.855894 ,0.228969
0.856048 ,0.229151
0.856203 ,0.230333
0.856357 ,0.231515
0.856511 ,0.231696
0.856666 ,0.230877
0.856820 ,0.231059
0.856974 ,0.231240
0.857128 ,0.231421
0.857282 ,0.231603
0.857436 ,0.231784
0.857589 ,0.231965
0.857743 ,0.231146
0.857897 ,0.231328
0.858050 ,0.231509
0.858204 ,0.232690
0.858357 ,0.232871
0.858510 ,0.233051
0.858664 ,0.233232
0.858817 ,0.233412
0.858970 ,0.233592
0.859123 ,0.233773
0.859276 ,0.233953
0.859429 ,0.234133
0.859581 ,0.234313
0.859734 ,0.234493
0.859887 ,0.234673
0.860039 ,0.235852
0.860192 ,0.236031
0.860344 ,0.236210
0.860496 ,0.236390
0.860649 ,0.237568
0.860801 ,0.237747
0.860953 ,0.237925
0.861105 ,0.239103
0.861257 ,0.240280
0.861409 ,0.240457
0.861561 ,0.240634
0.861712 ,0.241811
0.862864 ,0.241987
0.866014 ,0.242163
0.867163 ,0.242339
0.867312 ,0.242515
0.867461 ,0.242691
0.867610 ,0.242867
0.868758 ,0.243043
0.869906 ,0.243219
0.871054 ,0.244394
0.867202 ,0.245569
0.868350 ,0.246743
0.875497 ,0.247917
0.876642 ,0.248090
0.877786 ,0.248264
0.878929 ,0.248437
0.879072 ,0.249610
0.879215 ,0.250782
0.878359 ,0.250954
0.867505 ,0.242128
0.857656 ,0.233307
0.858809 ,0.233487
0.861962 ,0.235667
0.862113 ,0.236846
0.862265 ,0.237025
0.862416 ,0.237204
0.862567 ,0.237383
0.862718 ,0.237561
0.862869 ,0.237740
0.863020 ,0.237918
0.863171 ,0.238097
0.863322 ,0.238275
0.863473 ,0.238453
0.863624 ,0.238631
0.863775 ,0.238809
0.863925 ,0.239987
0.864076 ,0.240164
0.865226 ,0.239342
0.866375 ,0.239520
0.866525 ,0.240697
0.865674 ,0.240874
0.865824 ,0.241051
0.865973 ,0.242228
0.866123 ,0.242404
0.866272 ,0.242580
0.866422 ,0.242756
0.866571 ,0.242932
0.867720 ,0.243108
0.867869 ,0.243284
0.868017 ,0.243460
0.868166 ,0.243636
0.868314 ,0.243812
0.868462 ,0.244987
0.869610 ,0.245162
0.869758 ,0.245337
0.869906 ,0.245512
0.870053 ,0.245686
0.870201 ,0.245861
0.870348 ,0.246036
0.870495 ,0.246210
0.870643 ,0.246385
0.870790 ,0.246559
0.870937 ,0.246733
0.872084 ,0.246908
0.872230 ,0.247082
0.872377 ,0.249255
0.872523 ,0.251428
0.872669 ,0.252600
0.872815 ,0.252771
0.872961 ,0.252942
0.873107 ,0.253113
0.873253 ,0.253285
0.873399 ,0.253456
0.874545 ,0.254626
0.874690 ,0.255797
0.874835 ,0.255966
0.874980 ,0.256136
0.874125 ,0.256306
0.875271 ,0.256476
0.876415 ,0.255645
0.876560 ,0.255815
0.876704 ,0.257985
0.877848 ,0.259153
0.878991 ,0.259322
0.879134 ,0.260489
0.879277 ,0.261657
0.880420 ,0.261824
0.881562 ,0.261991
0.881704 ,0.263157
0.881845 ,0.263324
0.881987 ,0.263490
0.876130 ,0.263656
0.867276 ,0.253825
0.865426 ,0.246997
0.865575 ,0.247172
0.865725 ,0.247346
0.865875 ,0.247520
0.866024 ,0.247694
0.866173 ,0.248868
0.866323 ,0.249041
0.866472 ,0.249215
0.866621 ,0.249388
0.866770 ,0.249561
0.866919 ,0.249734
0.866069 ,0.250907
0.866218 ,0.253079
0.867367 ,0.253250
0.867516 ,0.253422
0.867664 ,0.253593
0.867813 ,0.253764
0.867961 ,0.253935
0.868110 ,0.254106
0.868258 ,0.253278
0.868406 ,0.253449
0.868555 ,0.253620
0.869703 ,0.253791
0.869850 ,0.255962
0.869998 ,0.256132
0.870145 ,0.256302
0.870292 ,0.256472
0.870440 ,0.256642
0.870587 ,0.256812
0.870734 ,0.256981
0.870881 ,0.256151
0.871028 ,0.256321
0.871175 ,0.255491
0.871322 ,0.255662
0.870469 ,0.254832
0.871616 ,0.256003
0.873762 ,0.257172
0.873907 ,0.257342
0.874053 ,0.257511
0.874198 ,0.257681
0.874343 ,0.257850
0.873489 ,0.258019
0.872635 ,0.258189
0.872781 ,0.258358
0.872927 ,0.258527
0.873073 ,0.258696
0.873219 ,0.258864
0.873364 ,0.259033
0.873510 ,0.259202
0.873656 ,0.258371
0.873801 ,0.258540
0.873947 ,0.258709
0.874092 ,0.258878
0.874238 ,0.259047
0.874383 ,0.259215
0.874528 ,0.259384
0.874673 ,0.259553
0.873819 ,0.259721
0.873964 ,0.257890
0.874110 ,0.256060
0.874255 ,0.256230
0.874400 ,0.256400
0.874545 ,0.259570
0.874690 ,0.262737
0.875835 ,0.262904
0.876980 ,0.263071
0.877123 ,0.263238
0.877267 ,0.263405
0.877411 ,0.263571
0.877555 ,0.263738
0.877698 ,0.263905
0.872843 ,0.257073
0.862992 ,0.247245
0.861143 ,0.246420
0.862294 ,0.247595
0.862446 ,0.247769
0.862597 ,0.247944
0.862748 ,0.249118
0.862898 ,0.250291
0.863049 ,0.251464
0.863200 ,0.251637
0.863351 ,0.251809
0.863501 ,0.250982
0.863652 ,0.251155
0.863802 ,0.251328
0.863953 ,0.251501
0.864103 ,0.251673
0.864253 ,0.251846
0.864404 ,0.252018
0.864554 ,0.253190
0.864704 ,0.253362
0.864854 ,0.253534
0.865003 ,0.253706
0.865153 ,0.253877
0.865303 ,0.254049
0.865453 ,0.254220
0.865602 ,0.254392
0.865752 ,0.254563
0.865901 ,0.255734
0.866050 ,0.255905
0.866200 ,0.255076
0.866349 ,0.255247
0.866498 ,0.256417
0.866647 ,0.256588
0.866796 ,0.256758
0.866945 ,0.256928
0.867094 ,0.257098
0.867243 ,0.257268
0.867391 ,0.257438
0.867540 ,0.257608
0.867688 ,0.257778
0.867837 ,0.258947
0.867985 ,0.259116
0.868133 ,0.259285
0.868282 ,0.258455
0.868430 ,0.258624
0.868578 ,0.259793
0.868726 ,0.259962
0.868874 ,0.260131
0.869022 ,0.260299
0.869170 ,0.260468
0.869317 ,0.260636
0.870465 ,0.261805
0.870612 ,0.261972
0.870759 ,0.262140
0.870906 ,0.262308
0.870053 ,0.261476
0.870200 ,0.262643
0.870347 ,0.264810
0.870494 ,0.264977
0.871641 ,0.265143
0.871788 ,0.265309
0.871934 ,0.266475
0.872080 ,0.266641
0.872227 ,0.266806
0.873372 ,0.266972
0.873518 ,0.267137
0.873664 ,0.267302
0.873809 ,0.267468
0.873954 ,0.268632
0.874100 ,0.269797
0.874245 ,0.267961
0.875390 ,0.269126
0.875535 ,0.266291
0.843687 ,0.255459
0.834849 ,0.250632
0.856009 ,0.251805
0.856163 ,0.252978
0.855317 ,0.253150
0.855472 ,0.252322
0.855626 ,0.252495
0.855781 ,0.253667
0.855935 ,0.253839
0.856089 ,0.254011
0.856243 ,0.254183
0.856397 ,0.254355
0.856551 ,0.254526
0.856705 ,0.254698
0.856859 ,0.255869
0.857013 ,0.256040
0.857166 ,0.255211
0.857320 ,0.255383
0.857473 ,0.257553
0.857627 ,0.257724
0.857780 ,0.257894
0.857933 ,0.258064
0.859086 ,0.258234
0.859239 ,0.259403
0.859391 ,0.259572
0.859544 ,0.259742
0.859696 ,0.259911
0.859849 ,0.259080
0.860001 ,0.259249
0.860153 ,0.260419
0.860305 ,0.262587
0.860457 ,0.264754
0.860609 ,0.265921
0.860761 ,0.266087
0.860913 ,0.266253
0.861064 ,0.266419
0.861216 ,0.266585
0.861368 ,0.266750
0.861519 ,0.266916
0.861671 ,0.267082
0.861822 ,0.267247
0.861973 ,0.267413
0.862124 ,0.268578
0.862276 ,0.269743
0.862427 ,0.269907
0.862578 ,0.270071
0.862728 ,0.270235
0.862879 ,0.271399
0.863030 ,0.272562
0.863181 ,0.272725
0.863331 ,0.272888
0.864482 ,0.273051
0.864631 ,0.273214
0.864781 ,0.274376
0.864931 ,0.275538
0.866081 ,0.275699
0.867230 ,0.275861
0.868378 ,0.276022
0.868526 ,0.276183
0.868674 ,0.276345
0.868822 ,0.276506
0.869969 ,0.276667
0.871116 ,0.277827
0.871263 ,0.277988
0.871410 ,0.278148
0.872556 ,0.278308
0.872702 ,0.279468
0.873847 ,0.279628
0.873993 ,0.281787
0.875138 ,0.282945
